timestamp_ms,cmd_mm,fb_mm
6,29.0,29.8
290,29.0,29.8
577,28.9,29.8
863,28.9,29.8
1150,28.799999999999997,29.8
1437,28.699999999999996,29.8
1727,28.599999999999994,29.7
2014,28.499999999999993,29.7
2303,28.39999999999999,29.7
2590,28.19999999999999,29.7
2939,28.099999999999987,29.6
3231,27.999999999999986,29.6
3533,27.899999999999984,29.6
3824,27.69999999999998,29.3
4121,27.49999999999998,29.3
4417,27.399999999999977,29.3
4711,27.299999999999976,29.2
5004,27.199999999999974,29.2
5302,27.099999999999973,29.2
5602,26.89999999999997,29.0
5959,26.699999999999967,28.900000000000002
6254,26.499999999999964,28.900000000000002
6559,26.29999999999996,28.900000000000002
6858,26.09999999999996,28.900000000000002
7164,25.999999999999957,28.900000000000002
7465,25.899999999999956,28.900000000000002
7771,25.799999999999955,28.8
8075,25.699999999999953,28.8
8377,25.59999999999995,28.8
8697,25.49999999999995,28.8
9073,25.39999999999995,28.8
9392,25.299999999999947,28.8
9691,25.099999999999945,28.8
9998,24.999999999999943,28.8
10301,24.89999999999994,28.7
10607,24.79999999999994,28.7
10918,24.599999999999937,28.6
11223,24.399999999999935,28.6
11529,24.299999999999933,28.5
11836,24.199999999999932,28.5
12150,24.09999999999993,28.5
12533,23.99999999999993,28.5
12837,23.899999999999928,28.5
13154,23.799999999999926,28.5
13462,23.699999999999925,28.5
13779,23.599999999999923,28.5
14085,23.39999999999992,28.5
14393,23.29999999999992,28.5
14701,23.199999999999918,28.5
15012,22.999999999999915,28.5
15322,22.899999999999913,28.5
15629,22.799999999999912,28.5
16005,22.59999999999991,28.400000000000002
16315,22.499999999999908,28.400000000000002
16627,22.399999999999906,28.3
16938,22.199999999999903,28.1
17248,22.099999999999902,28.1
17560,21.9999999999999,28.1
17876,21.799999999999898,28.1
18186,21.699999999999896,28.0
18503,21.499999999999893,27.900000000000002
18818,21.399999999999892,27.900000000000002
19204,21.399999999999892,27.900000000000002
19518,21.399999999999892,27.900000000000002
19836,21.29999999999989,27.900000000000002
20151,21.499999999999893,27.900000000000002
20465,21.599999999999895,27.900000000000002
20781,21.799999999999898,27.900000000000002
21092,21.8999999999999,27.900000000000002
21415,22.099999999999902,27.900000000000002
21731,22.199999999999903,27.900000000000002
22058,22.299999999999905,27.900000000000002
22439,22.499999999999908,27.900000000000002
22752,22.59999999999991,27.900000000000002
23072,22.799999999999912,27.900000000000002
23392,22.899999999999913,27.900000000000002
23712,22.999999999999915,27.900000000000002
24026,23.099999999999916,27.900000000000002
24348,23.199999999999918,27.900000000000002
24659,23.29999999999992,27.900000000000002
24978,23.39999999999992,27.900000000000002
25293,23.499999999999922,27.900000000000002
25690,23.699999999999925,28.0
26007,23.799999999999926,28.0
26322,23.99999999999993,28.0
26635,24.09999999999993,28.0
26956,24.299999999999933,28.0
27272,24.399999999999935,28.0
27589,24.599999999999937,28.0
27903,24.69999999999994,28.0
28217,24.79999999999994,28.1
28528,24.999999999999943,28.1
28839,25.099999999999945,28.400000000000002
29147,25.199999999999946,28.400000000000002
29508,25.299999999999947,28.400000000000002
29818,25.49999999999995,28.400000000000002
30122,25.59999999999995,28.400000000000002
30429,25.699999999999953,28.400000000000002
30735,25.799999999999955,28.400000000000002
31042,25.899999999999956,28.400000000000002
31354,26.09999999999996,28.400000000000002
31665,26.19999999999996,28.400000000000002
31972,26.29999999999996,28.400000000000002
32366,26.399999999999963,28.5
32678,26.599999999999966,28.5
32992,26.699999999999967,28.5
33303,26.79999999999997,28.5
33618,26.89999999999997,28.6
33925,26.99999999999997,28.6
34240,27.099999999999973,28.7
34545,27.299999999999976,28.7
34855,27.399999999999977,28.7
35158,27.49999999999998,28.7
35469,27.59999999999998,28.8
35855,27.799999999999983,28.8
36158,27.899999999999984,28.8
36455,27.999999999999986,28.8
36765,28.099999999999987,28.8
37064,28.19999999999999,28.900000000000002
37368,28.29999999999999,28.900000000000002
37666,28.39999999999999,28.900000000000002
37965,28.499999999999993,28.900000000000002
38271,28.599999999999994,28.900000000000002
38582,28.799999999999997,29.0
38953,28.9,29.2
39255,29.0,29.2
39553,29.1,29.2
39850,29.300000000000004,29.2
40149,29.500000000000007,29.3
40442,29.60000000000001,29.6
40737,29.70000000000001,29.6
41036,29.80000000000001,29.7
41325,30.000000000000014,29.7
41611,30.100000000000016,29.7
41959,30.30000000000002,29.8
42245,30.40000000000002,29.900000000000002
42542,30.50000000000002,29.900000000000002
42826,30.600000000000023,29.900000000000002
43117,30.700000000000024,29.900000000000002
43401,30.900000000000027,30.2
43692,31.00000000000003,30.2
43975,31.20000000000003,30.2
44257,31.300000000000033,30.3
44536,31.400000000000034,30.3
44891,31.500000000000036,30.3
45176,31.70000000000004,30.8
45460,31.80000000000004,31.1
45749,32.00000000000004,31.1
46031,32.100000000000044,31.1
46316,32.100000000000044,31.2
46600,32.100000000000044,31.2
46887,32.200000000000045,31.5
47167,32.200000000000045,31.5
47446,32.200000000000045,31.5
47727,32.200000000000045,31.5
48086,32.200000000000045,31.5
